2024-11-28 20:57:13,934 - __main__ - DEBUG - Config read: vfs_path=virtual_fs.zip, startup_script=startup_script.sh
2024-11-29 13:29:57,958,__main__,DEBUG,Command executed: ks
2024-11-29 13:29:59,549,__main__,DEBUG,Listing files in current directory: ./
2024-11-29 13:29:59,551,__main__,DEBUG,Command executed: ls
2024-11-29 13:30:02,841,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:02,843,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:04,694,__main__,DEBUG,Listing files in current directory: ../
2024-11-29 13:30:04,696,__main__,DEBUG,Command executed: ls
2024-11-29 13:30:05,684,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:05,686,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:08,737,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:08,739,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:10,134,__main__,DEBUG,Changing directory: ..
